Title,Title_link,Thumbnail,brand-title,comment-star__count,Price,price-valid,price-invalid,price-discount,Headline,Field1,Field2,Field3,Field4
A Kuan Broad Noodle Chili Oil Sesame Paste Flavor 4bags 460g,https://www.yamibuy.com/en/p/baijia-a-kuan-broad-noodle-chili-oil-sesame-paste-flavor-4bags-480g/1021065951,https://cdn.yamibuy.net/item/d012b52fd8cf8a79e7fb9994ce937964_684x684.webp,BAIJIA,,,$5.99,$6.29,5% OFF,A Kuan Broad Noodle Chili Oil Sesame Paste Flavor 4bags 460g,47,"Wheat flour, water, palm oil, tahini, chili, etc.",China,4.8
Instant Sour Spicy Noodle 360g,https://www.yamibuy.com/en/p/liuquan-instant-sour-spicy-noodle-360g/1021065631,https://cdn.yamibuy.net/item/0dd873e4483a43e03da6080e28e7f513_684x684.webp,LIUQUAN,,,$4.89,$5.39,10% OFF,Instant Sour Spicy Noodle 360g,167,"Rice noodles, soybean oil, soy sauce, chili, peanuts, etc.",China,4.7
Demae Ramen Noodle with Soup Base Beef Flavor 100g,https://www.yamibuy.com/en/p/nissin-demae-ramen-noodle-with-soup-base-beef-flavor-100g/1021064451,https://cdn.yamibuy.net/item/adcc3f37a1722a5c5f075de6ea7fade8_684x684.webp,NISSIN,,$1.29,,,,Demae Ramen Noodle with Soup Base Beef Flavor 100g,8,Hong Kong,Japan,4.8
Dandan Noodle 260g,https://www.yamibuy.com/en/p/shun-savory-dandan-noodle-260g/1021064431,https://cdn.yamibuy.net/item/b6e39db1721bd4471dddf89b87c9a608_684x684.webp,Shun Savory,,$3.99,,,,Dandan Noodle 260g,1,China,China,4
INSTANT NOODLE RAMEN SOYSAUCE 5P 455g,https://www.yamibuy.com/en/p/gokuuma-instant-noodle-ramen-soysauce-5p-455g/1021035051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GOKUUMA,4,$5.99,,,,INSTANT NOODLE RAMEN SOYSAUCE 5P 455g,4,Japan,Japan,4.8
Konjac Noodle 230g,https://www.yamibuy.com/en/p/konjac-noodle-230g/1149013851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ONETANG,6,$0.99,,,,Konjac Noodle 230g,6,,China,5
Instant Noodle Shrimp (Tom Yum) Flavor 90g,https://www.yamibuy.com/en/p/mama-instant-noodle-shrimp-tom-yum-flavor-90g/1021000331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MAMA,120,$0.89,,,,Instant Noodle Shrimp (Tom Yum) Flavor 90g,120,Thailand,Thailand,4.4
Instant Spicy Rice Noodle 300g,https://www.yamibuy.com/en/p/liuquan-instant-spicy-rice-noodle-300g/1021024051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUQUAN,338,,$3.99,$4.99,21% OFF,Instant Spicy Rice Noodle 300g,338,,China,4.3
Dry Noodle -Thin Noodle 500g,https://www.yamibuy.com/en/p/dry-noodle-thin-noodle-500g/1149009331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JINMAILANG,14,$1.39,,,,Dry Noodle -Thin Noodle 500g,14,Thin Noodle,China,5
Sticky Rice Noodle Hot and Sour Flavor 270g,https://www.yamibuy.com/en/p/sticky-rice-noodle-hot-and-sour-flavor-270g/1021084121,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MALADUONA,19,,$1.99,$2.99,34% OFF,Sticky Rice Noodle Hot and Sour Flavor 270g,19,,China,4.9
Chilli Oil & Vinegar Noodle 5pcs,https://www.yamibuy.com/en/p/master-kong-chilli-oil-vinegar-noodle-5pcs/1021006551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MASTER KONG,83,$6.99,,,,Chilli Oil & Vinegar Noodle 5pcs,83,China,China,4.7
Chuka Soba Japanese Style Noodle 226.8g,https://www.yamibuy.com/en/p/machi-chuka-soba-japanese-style-noodle-226-8g/1021005411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MACHI,10,$2.99,,,,Chuka Soba Japanese Style Noodle 226.8g,10,,Taiwan,4.6
Red Rice Noodle 1000g,https://www.yamibuy.com/en/p/red-rice-noodle-1000g/1149009321,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WUMING,3,$4.99,,,,Red Rice Noodle 1000g,3,,China,5
Chili Tomatao Cup Noodle 76g,https://www.yamibuy.com/en/p/chili-tomatao-cup-noodle-76g/1021086801,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NISSIN,4,$4.99,,,,Chili Tomatao Cup Noodle 76g,4,,Japan,4.8
XO Sauce Stir Noodle 540g,https://www.yamibuy.com/en/p/xijiupu-xo-sauce-stir-noodle-540g/1149009731,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,XIJIUPU,6,$3.99,,,,XO Sauce Stir Noodle 540g,6,,China,4.7
Ling Shui Rice Noodle 218g,https://www.yamibuy.com/en/p/ling-shui-rice-noodle-229g/1021081781,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,UNCLE FUN,47,,$4.99,$5.79,14% OFF,Ling Shui Rice Noodle 218g,47,,China,4.6
Buckwheat Noodle 400g,https://www.yamibuy.com/en/p/buckwheat-noodle-400g/1149010391,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,1,$4.99,,,,Buckwheat Noodle 400g,1,,Korea,3
"Volvamo Small Cup Noodle, 70g",https://www.yamibuy.com/en/p/paldo-volvamo-small-cup-70g/1021039201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PALDO,14,$1.49,,,,"Volvamo Small Cup Noodle, 70g",14,Korea,Korea,4.6
Purple Sweet Potato Starch Noodle 340g,https://www.yamibuy.com/en/p/sura-purple-sweet-potato-starch-noodle-340g/1149006841,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SURA,,$3.49,,,,Purple Sweet Potato Starch Noodle 340g,5,,Korea,5
Mungbean Thick Noodle 297g,https://www.yamibuy.com/en/p/asian-taste-mungbean-thick-noodle-297g/1149006711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASIAN TASTE,,$2.79,,,,Mungbean Thick Noodle 297g,Be the first!,,Taiwan,
Sliced Noodle (Scallion Flavor) 145g,https://www.yamibuy.com/en/p/sliced-noodle-scallion-flavor-145g/1149003881,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHYE CHEMG,,$3.49,,,,Sliced Noodle (Scallion Flavor) 145g,4,,Taiwan,3.5
Purple Potato Somen Noodle 600g,https://www.yamibuy.com/en/p/wuming-purple-potato-somen-noodle-600g/1149002501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WUMING,,$3.29,,,,Purple Potato Somen Noodle 600g,5,,China,5
Toi San Imitation Noodle Fresh Dry Noodle 454g,https://www.yamibuy.com/en/p/toi-san-imitation-noodle-fresh-dry-noodle-454g/1149001471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,$1.99,,,,Toi San Imitation Noodle Fresh Dry Noodle 454g,7,,N/A,4.7
Noodle Sesame Oil Flavor  100g*3 bags,https://www.yamibuy.com/en/p/suiooh-noodle-sesame-oil-flavor-100g-3-bags/1149001161,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Suiooh,,$9.99,,,,Noodle Sesame Oil Flavor  100g*3 bags,36,,Taiwan,4.8
Korea Style Starch Noodle  12oz,https://www.yamibuy.com/en/p/ocm-korea-style-starch-noodle-12oz/1149000291,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OCM,,$1.89,,,,Korea Style Starch Noodle  12oz,12,,China,4.1
Mushroom Chicken Flavor Noodle 100g*5,https://www.yamibuy.com/en/p/mushroom-chicken-ndl-flv-100g-5/1021086711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MASTER KONG,8,$4.99,,,,Mushroom Chicken Flavor Noodle 100g*5,8,,China,4.9
Instant Cold Noodle Sichuan Spicy Flavor 248g,https://www.yamibuy.com/en/p/nanjiecun-instant-cold-noodle-sichuan-spicy-flavor-248g/1021020451,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NANJIECUN,86,$2.99,,,,Instant Cold Noodle Sichuan Spicy Flavor 248g,86,China,China,4.4
Artificial Seafood Flavored Instant Noodle 101g,https://www.yamibuy.com/en/p/master-kong-artificial-seafood-flavored-instant-noodle-98g/1021019751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MASTER KONG,55,,$1.29,$2.69,53% OFF,Artificial Seafood Flavored Instant Noodle 101g,55,China,China,4.6
Noodle 200g,https://www.yamibuy.com/en/p/noodle-200g/1021084051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Xiangguli,18,$4.59,,,,Noodle 200g,18,,China,4.8
Cold Noodle with Sesame Paste 130g,https://www.yamibuy.com/en/p/cold-noodle-with-sesame-paste-130g/1021084301,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAICHIJIA,25,$1.29,,,,Cold Noodle with Sesame Paste 130g,25,,China,4.9
Instant Spicy Rice Noodle 153g,https://www.yamibuy.com/en/p/liuquan-instant-spicy-rice-noodle-153g/1021006111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUQUAN,89,$2.49,,,,Instant Spicy Rice Noodle 153g,89,China,China,3.8
Instant  Sour Spicy Noodle 335g,https://www.yamibuy.com/en/p/liuquan-instant-sour-spicy-noodle-335g/1021041901,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUQUAN,262,,$3.99,$4.99,21% OFF,Instant  Sour Spicy Noodle 335g,262,China,China,4.7
Soup Daren Borscth Noodle 90g,https://www.yamibuy.com/en/p/unif-soup-daren-borscht-noodle-90g/1021004071,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Unif,95,$2.99,,,,Soup Daren Borscth Noodle 90g,95,China,Taiwan,4.6
Hunan Style Fish Rice Noodle 131g,https://www.yamibuy.com/en/p/hunan-style-fish-rice-noodle-131g/1021082201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FENWEIXIANG,25,,$2.99,$3.99,26% OFF,Hunan Style Fish Rice Noodle 131g,25,,China,4.4
SAOYE Sauteed Scallion Instant Noodle 150g,https://www.yamibuy.com/en/p/saoye-sauteed-scallion-instant-noodle-150g/1021034731,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FXXK BOY,44,$2.69,,,,SAOYE Sauteed Scallion Instant Noodle 150g,44,China,China,4.6
Korean Style Instant Noodle Snack Ramen Spicy 62g,https://www.yamibuy.com/en/p/ottogi-korean-style-instant-noodle-snack-ramen-62g/1021006071,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,14,$1.09,,,,Korean Style Instant Noodle Snack Ramen Spicy 62g,14,Korea,Korea,4.4
QQ Noodle Sour and Hot Flavor 163g,https://www.yamibuy.com/en/p/jingyigen-qq-noodle-sour-and-hot-flavor-163g/1021021921,https://cdn.yamibuy.net/item/b0fc39e1b715f29ab33d2232f8150857_684x684.webp,JINGYIGEN,42,,$3.49,$3.99,13% OFF,QQ Noodle Sour and Hot Flavor 163g,42,,China,4.4
Noodle Spicy Pork Flavor 117g,https://www.yamibuy.com/en/p/jinmailang-noodle-spicy-pork-flavor-117g/1021036691,https://cdn.yamibuy.net/item/9d06143f68dd17cc447560a5a24d2ca9_684x684.webp,JINMAILANG,38,$1.49,,,,Noodle Spicy Pork Flavor 117g,38,China,China,4
DianZun YunNan GuoQiao Noodle Soup 315g,https://www.yamibuy.com/en/p/dianzun-yunnan-guoqiao-noodle-soup-315g/1021086871,https://cdn.yamibuy.net/item/c5c2e6c803c70da57508288ee8e66a06_684x684.webp,DianZun,8,$5.69,,,,DianZun YunNan GuoQiao Noodle Soup 315g,8,,China,4.6
Rice Noodle (Spicy Flavor) 206g,https://www.yamibuy.com/en/p/rice-noodle-spicy-flavor-206g/1021084271,https://cdn.yamibuy.net/item/88016a19e7372fc1ff0dff519dd65d89_684x684.webp,JIAXIAOPANG,22,$2.79,,,,Rice Noodle (Spicy Flavor) 206g,22,,China,4.5
Tomato Sauce Konjac Rice Noodle 235g,https://www.yamibuy.com/en/p/tomato-sauce-konjac-rice-noodle-235g/1021083091,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NCDS,15,$3.99,,,,Tomato Sauce Konjac Rice Noodle 235g,15,,China,4.6
Seafood Stir Noodle with XO Sauce 540g,https://www.yamibuy.com/en/p/seafood-stir-noodle-with-xo-sauce-540g/1149009741,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,XIJIUPU,5,$3.29,,,,Seafood Stir Noodle with XO Sauce 540g,5,,China,4.8
Instant Noodle Spicy Sour Flavor 116g,https://www.yamibuy.com/en/p/gudasao-instant-noodle-spicy-sour-flavor-116g/1021022371,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,gudasao,35,$2.99,,,,Instant Noodle Spicy Sour Flavor 116g,Be the first!,China,China,4.2
Seafood Noodle Bowl Spicy Flavor 116g,https://www.yamibuy.com/en/p/paldo-seafood-noodle-bowl-spicy-flavor-116g/1021002291,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PALDO,13,$2.59,,,,Seafood Noodle Bowl Spicy Flavor 116g,13,,Korea,4.2
Beef Hotpot Noodle 251g,https://www.yamibuy.com/en/p/beef-hotpot-noodle-253g/1021083861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GANSHIJI,13,,$9.99,$12.99,24% OFF,Beef Hotpot Noodle 251g,13,,China,4.6
Soup Daren Pork Bone Noodle 83g,https://www.yamibuy.com/en/p/unif-soup-daren-pork-bone-noodle-83g/1021004051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Unif,122,$3.29,,,,Soup Daren Pork Bone Noodle 83g,122,China,Taiwan,4.7
Asian Style Instant Noodle 62g,https://www.yamibuy.com/en/p/ottogi-asian-style-instant-noodle-62g/1021002891,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTTOGI,8,$1.29,,,,Asian Style Instant Noodle 62g,Be the first!,,Korea,4.4
Sweet Potato Instant Noodle SourHot Flavor 105g,https://www.yamibuy.com/en/p/guangyou-sweet-potato-instant-noodle-sourhot-flavor-105g/1021003201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GUANGYOU,30,,$1.69,$1.99,16% OFF,Sweet Potato Instant Noodle SourHot Flavor 105g,30,China,China,4.3
Hon’s Noodle Soup - Seasonal Vegetable Flavor 220g,https://www.yamibuy.com/en/p/hon-s-noodle-soup-seasonal-vegetable-flavor-220g/1149012191,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIN HORNG,,$4.99,,,,Hon’s Noodle Soup - Seasonal Vegetable Flavor 220g,Be the first!,,Taiwan,
Shaanxi Cold Noodle Mild Spicy 280g,https://www.yamibuy.com/en/p/liangchengmei-shaanxi-cold-noodle-mild-spicy-280g/1021006171,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIANGCHENGMEI,190,,$2.59,$2.99,14% OFF,Shaanxi Cold Noodle Mild Spicy 280g,190,China,China,4.3
Instant Noodle Rib Flavor 255g,https://www.yamibuy.com/en/p/nanjiecun-instant-noodle-rib-flavor-255g/1021025851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NANJIECUN,23,$2.99,,,,Instant Noodle Rib Flavor 255g,23,China,China,4.4
Clear Noodle Bundle 680g,https://www.yamibuy.com/en/p/clear-noodle-bundle-680g/1149010221,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAITAI,,,$4.59,$4.99,9% OFF,Clear Noodle Bundle 680g,Be the first!,,Korea,
【Value Set】Sweet Potato Noodle 200g*3+Walnut Tofu 180g*3,https://www.yamibuy.com/en/p/value-set-haoxifu-sweet-potato-noodle-200g-3-haoxifu-walnut-tofu-180g-3/1149006421,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOXIFU,,$11.39,,,,【Value Set】Sweet Potato Noodle 200g*3+Walnut Tofu 180g*3,13,,China,4.4
Old Zhengzhou Henan Braised Noodle Soup Beef Flavor 110g*4,https://www.yamibuy.com/en/p/lsj-old-zhengzhou-henan-braised-noodle-soup-beef-flavor-110g-4/1149006401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LSJ,,$7.99,,,,Old Zhengzhou Henan Braised Noodle Soup Beef Flavor 110g*4,36,,China,5
Lanzhou Noodle 440g,https://www.yamibuy.com/en/p/watson-lanzhou-noodle-440g/1149005431,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WATSON,,,$1.99,$2.39,17% OFF,Lanzhou Noodle 440g,20,,China,4.6
Flat Noodle 1000g,https://www.yamibuy.com/en/p/yumei-flat-noodle-1000g/1149003751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUMEI,,,$4.99,$5.99,17% OFF,Flat Noodle 1000g,88,,China,4.5
XIN YE Quck Cooking Noodle 800g,https://www.yamibuy.com/en/p/formosa-quck-cooking-noodle-800g/1149003191,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FORMOSA YAY,,$4.99,,,,XIN YE Quck Cooking Noodle 800g,1,,Taiwan,5
De Xing Egg Noodle 780g,https://www.yamibuy.com/en/p/de-xing-egg-noodle-780g/1149002981,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DEXIMICH,,$4.99,,,,De Xing Egg Noodle 780g,20,,China,4.9
Dried Glass Noodle-Sweet Potato 1000g,https://www.yamibuy.com/en/p/haepyo-dried-glass-noodle-sweet-potato-1000g/1149002201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAEPYO,,$8.99,,,,Dried Glass Noodle-Sweet Potato 1000g,1,,Korea,5
CANTON Chinese Style Dry Egg Noodle Thin 440g,https://www.yamibuy.com/en/p/canton-chinese-style-dry-egg-noodle-thin-440g/1149001951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,,$2.59,$2.99,14% OFF,CANTON Chinese Style Dry Egg Noodle Thin 440g,3,,N/A,5
Ori Sty Noodle Potato NDL 340g,https://www.yamibuy.com/en/p/han-fried-ori-sty-noodle-potato-ndl-1-5ibs/1149001251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAN FRIED,,$2.49,,,,Ori Sty Noodle Potato NDL 340g,14,,Korea,4.6
Ten Grains Knife Dao Shao Fresh Sliced Noodle 375g,https://www.yamibuy.com/en/p/ten-grains-knife-dao-shao-fresh-sliced-noodle-375g/1149001121,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OTHER BRANDS,,$3.99,,,,Ten Grains Knife Dao Shao Fresh Sliced Noodle 375g,Be the first!,,N/A,4.7
COLOR NOODLE 500g,https://www.yamibuy.com/en/p/wuming-color-noodle-500g/1149001111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WUMING,,$3.29,,,,COLOR NOODLE 500g,12,,China,4.6
Yam Cake Noodle Konjac 200g,https://www.yamibuy.com/en/p/spring-farm-yam-cake-noodle-konjac-200g/1149000711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SPRING FARM,,$1.69,,,,Yam Cake Noodle Konjac 200g,12,,China,4.9
WHITE RICE NOODLE 400g,https://www.yamibuy.com/en/p/white-rice-noodle-400g/1149000461,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CLOUDS ALL OVER THE WORLD,,$2.59,,,,WHITE RICE NOODLE 400g,Be the first!,,China,5
Homemade Sliced Noodle 440g,https://www.yamibuy.com/en/p/watson-homemade-sliced-noodle-440g/1149000241,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WATSON,,$2.39,,,,Homemade Sliced Noodle 440g,28,China,China,4.1
WUMU HUADIAOMIAN Noodle Soup Chinese Cooking 380g,https://www.yamibuy.com/en/p/wumu-huadiaomian-noodle-soup-chinese-cooking-380g/1021046611,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINGLIN,,$8.79,,,,WUMU HUADIAOMIAN Noodle Soup Chinese Cooking 380g,6,Taiwan,Taiwan,4.2
WUMU Beijing Noodle 1134g,https://www.yamibuy.com/en/p/wumu-beijing-noodle-1134g/1021046551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINGLIN,,,$4.79,$4.99,5% OFF,WUMU Beijing Noodle 1134g,9,Taiwan,Taiwan,4.7
WUMU New Japanese Noodle 750g,https://www.yamibuy.com/en/p/wumu-new-japanese-noodle-750g/1021046501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINGLIN,,$5.99,,,,WUMU New Japanese Noodle 750g,Be the first!,Taiwan,Taiwan,
WUMU Premum Kan-to Noodle 375g,https://www.yamibuy.com/en/p/wumu-premum-kan-to-noodle-375g/1021046441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SINGLIN,,$2.29,,,,WUMU Premum Kan-to Noodle 375g,Be the first!,Taiwan,Taiwan,
Plain Noodle 908g,https://www.yamibuy.com/en/p/dandy-plain-noodle-908g/1021042571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DANDY,,$3.99,,,,Plain Noodle 908g,3,China,Hong Kong,5
Pickled Peeper Bamboo Shoots Chicken Noodle 104g * 5pcs,https://www.yamibuy.com/en/p/master-kong-pickled-peeper-bamboo-shoots-chicken-noodle-104g-5pcs/1021005901,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MASTER KONG,140,$6.99,,,,Pickled Peeper Bamboo Shoots Chicken Noodle 104g * 5pcs,140,China,China,4.14
Pickle Flavor Instant Rice Noodle 4Packs,https://www.yamibuy.com/en/p/chencunfen-pickle-flavor-instant-rice-noodle-4packs/1021002541,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHENCUNFEN,11,$4.69,,,,Pickle Flavor Instant Rice Noodle 4Packs,11,,China,4
Shaanxi Cold Noodle Hot Spicy 290g,https://www.yamibuy.com/en/p/liangchengmei-shaanxi-cold-noodle-hot-spicy-290g/1021021611,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIANGCHENGMEI,22,$2.99,,,,Shaanxi Cold Noodle Hot Spicy 290g,22,China,China,3.7
Shaanxi Cold Noodle Sesame 186g,https://www.yamibuy.com/en/p/qinzong-shaanxi-cold-noodle-sesame-168g/1021023921,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QINZONG,115,,$3.49,$3.99,13% OFF,Shaanxi Cold Noodle Sesame 186g,115,"Wheat flour, potato starch, water, rapeseed oil, chili powder, etc.",China,4.4
Noodle Spicy Pork Flavor 123g,https://www.yamibuy.com/en/p/jinmailang-noodle-spicy-pork-flavor-123g/1021036671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JINMAILANG,17,$1.99,,,,Noodle Spicy Pork Flavor 123g,17,China,China,4.5
Chongqing Style Rice Noodle Sour Vegetable Flavor 248g,https://www.yamibuy.com/en/p/haogemen-chongqing-style-rice-noodle-sour-vegetable-flavor-248g/1021030551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOGEMEN,27,$2.99,,,,Chongqing Style Rice Noodle Sour Vegetable Flavor 248g,27,China,China,4
Tomato Flavored Instant Cup Noodle 108g,https://www.yamibuy.com/en/p/master-kong-tomato-flavored-instant-cup-noodle-108g/1021021541,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MASTER KONG,15,$1.99,,,,Tomato Flavored Instant Cup Noodle 108g,15,China,China,3.7
Rice Noodle (Chinese Sauerkraut Flavor) 181g,https://www.yamibuy.com/en/p/rice-noodle-chinese-sauerkraut-flavor-181g/1021084281,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JIAXIAOPANG,9,$2.79,,,,Rice Noodle (Chinese Sauerkraut Flavor) 181g,9,,China,4.4
CHUANBEI Instant Spicy Noodle Yibin 230g,https://www.yamibuy.com/en/p/chuanbei-instant-spicy-noodle-yibin-230g/1021021441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,chuanbeiliangfen,18,$2.99,,,,CHUANBEI Instant Spicy Noodle Yibin 230g,18,China,chuanbeiliangfen,4.1
Chongqing Noodle Classic Spicy Flavor 190g,https://www.yamibuy.com/en/p/chongqing-noodle-classic-spicy-flavor-190g/1021084091,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MALADUONA,6,,$1.79,$3.59,51% OFF,Chongqing Noodle Classic Spicy Flavor 190g,6,,China,4.5
Kalgukus Instant Noodle Soup 5Pcs,https://www.yamibuy.com/en/p/samyang-kalgukus-instant-noodle-soup-5pcs/1021029461,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SAMYANG,13,$4.99,,,,Kalgukus Instant Noodle Soup 5Pcs,13,Korea,Korea,3.2
Spicy Beef Bone Soup Flavour Rice Noodle 239g,https://www.yamibuy.com/en/p/spicy-beef-bone-soup-flavour-rice-noodle-239g/1021082541,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,QMSC,12,$4.99,,,,Spicy Beef Bone Soup Flavour Rice Noodle 239g,12,Spicy Beef Bone Soup Flavor,China,4.5
LUOZILUOWEI GuiLin Tradition Rice Noodle 265g,https://www.yamibuy.com/en/p/luoziluowei-guilin-tradition-rice-noodle-265g/1021035211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUO ZI LUO WEI,109,$4.99,,,,LUOZILUOWEI GuiLin Tradition Rice Noodle 265g,109,China,China,4.4
