Title,Title_link,Thumbnail,brand-title,Price,comment-star__count,Headline,DetailPrice,OriginalPrice,Field1,Field2,Field3
Christmas Limited Edition Chocolate Cup 40 pcs 243.4 g,https://www.yamibuy.com/en/p/christmas-cup-40-pieces-243-4-g/1018044761,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TIROL,$8.49,,Christmas Limited Edition Chocolate Cup 40 pcs 243.4 g,,,Be the first!,Japan,
Kenko Nodoame Kocha 80g,https://www.yamibuy.com/en/p/kenko-nodoame-kocha-80g/1018046621,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$3.69,,Kenko Nodoame Kocha 80g,,,Be the first!,Japan,
KitKat Chocolate Wafer Bar,https://www.yamibuy.com/en/p/nestle-kitkat-chocolate-wafer-bar/1018028041,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NESTLE,,1,KitKat Chocolate Wafer Bar,$0.49,$1.99,1,Japan,5
Chocolate Cookies Large Cup 1000g,https://www.yamibuy.com/en/p/chocolate-cookies-large-cup/1018036441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TTL,$9.99,44,Chocolate Cookies Large Cup 1000g,,,44,China,4.9
Dark Chocolate 26 blocks,https://www.yamibuy.com/en/p/meiji-black-chocolate-26-blocks/1018008381,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MEIJI,$4.39,21,Dark Chocolate 26 blocks,,,21,Japan,4.8
Christmas Chocolate Set,https://www.yamibuy.com/en/p/christmas-chocolate-set/1018046271,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOBE,$29.99,1,Christmas Chocolate Set,,,1,Indonesia,5
Alfort Mini Chocolate Strawberry Flavor 12pc 55g,https://www.yamibuy.com/en/p/alfort-mini-chocolate-strawberry12pc-55g/1018046471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BOURBON,$2.09,1,Alfort Mini Chocolate Strawberry Flavor 12pc 55g,,,1,Japan,4
Macadamia Chocolate 64g,https://www.yamibuy.com/en/p/meiji-macadamia-chocolate-64g/1018004081,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MEIJI,$3.49,88,Macadamia Chocolate 64g,,,88,Japan,
Look 4 Chocolate Collection 52g,https://www.yamibuy.com/en/p/look-4-chocolate-collection-52g/1018046561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FUJIYA,$1.89,2,Look 4 Chocolate Collection 52g,,,2,Japan,5
Freeze Dried Whole Strawberry in chocolate  Cocoa Flavor 60g,https://www.yamibuy.com/en/p/freeze-dried-whole-strawberry-in-chocolate-cocoa-flavor-60g/1018038161,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TYS,,35,Freeze Dried Whole Strawberry in chocolate  Cocoa Flavor 60g,$2.39,$2.99,35,China,4.7
Chocolate Koka Cacao 72% 75g,https://www.yamibuy.com/en/p/chocolate-koka-cacao-72-75g/1018045471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MEIJI,$5.29,4,Chocolate Koka Cacao 72% 75g,,,4,Japan,5
Taste Sugar Peach 40g,https://www.yamibuy.com/en/p/uha-taste-sugar-peach-40g/1018006971,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,UHA,,36,Taste Sugar Peach 40g,$2.59,$2.99,36,Japan,4.8
Hua Hua Dan 16g Assorted Flavor Random Delivery,https://www.yamibuy.com/en/p/kanghui-hua-hua-dan-16g-assorted-flavor-random-delivery/1018011891,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANGHUI,$0.79,53,Hua Hua Dan 16g Assorted Flavor Random Delivery,,,53,China,4
Fruit Gummy Strawberry Flavor 51g,https://www.yamibuy.com/en/p/gummy-kajyu-strawberry-51g/1018037941,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MEIJI,$2.29,3,Fruit Gummy Strawberry Flavor 51g,,,3,Japan,5
Chocolate Koka Cacao 95% 60g,https://www.yamibuy.com/en/p/chocolate-koka-cacao-95-60g/1018045491,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MEIJI,$5.49,8,Chocolate Koka Cacao 95% 60g,,,8,Japan,5
Pear Syrup Lollipop 12pcs,https://www.yamibuy.com/en/p/pear-syrup-lollipop-12pcs/1018036051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ShuShangShuXia,,13,Pear Syrup Lollipop 12pcs,$7.99,$8.99,13,China,5
Chocolate Wafer Pudding Flavor 12pc,https://www.yamibuy.com/en/p/chocolate-pudding-flavor-12pcs/1018040851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NESTLE,$5.99,18,Chocolate Wafer Pudding Flavor 12pc,,,18,Japan,4.7
Demon Slayer Potato Cracker Snack 37g,https://www.yamibuy.com/en/p/potatomaru-usushio-37g/1018044971,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Oyatsu,,3,Demon Slayer Potato Cracker Snack 37g,$1.99,$2.29,3,Japan,5
Planet Cup 1.02kg,https://www.yamibuy.com/en/p/ttl-planet-cup-big-cup/1018034471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TTL,$8.99,10,Planet Cup 1.02kg,,,Be the first!,China,5
Yogurt Mixed Flavor Lollipop 20 Pieces 120g,https://www.yamibuy.com/en/p/alpenliebe-yogurt-mixed-flavor-lollipop-20-pieces-120g/1018007411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ALPENLIEBE,$2.99,9,Yogurt Mixed Flavor Lollipop 20 Pieces 120g,,,9,China,4.3
KitKat Cherry Blossom Sake Chocolate Mini Wafer Cookie 135g,https://www.yamibuy.com/en/p/nestle-kitkat-cherry-blossom-sake-chocolate-mini-wafer-cookie/1018028031,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NESTLE,$8.99,,KitKat Cherry Blossom Sake Chocolate Mini Wafer Cookie 135g,,,Be the first!,Japan,
Choco Variety Pack 27pc In Bag Bis Milk Strawberry Jelly Cookie 175g,https://www.yamibuy.com/en/p/tirol-choco-variety-pack-27pc-in-bag-bis-milk-strawberry-jelly-cookie-175g/1018013171,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TIROL,$6.49,24,Choco Variety Pack 27pc In Bag Bis Milk Strawberry Jelly Cookie 175g,,,24,Japan,4.5
Red Date Yogurt Cube 54g,https://www.yamibuy.com/en/p/bestore-red-date-yogurt-cube-54g/1018026891,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BESTORE,,10,Red Date Yogurt Cube 54g,$5.49,$5.99,10,China,4.9
Dried Yogurt Snack - Strawberry Flavor 54g,https://www.yamibuy.com/en/p/three-squirrels-dried-yogurt-snack-strawberry-flavor-54g/1018032671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,THREE SQUIRRELS,,,Dried Yogurt Snack - Strawberry Flavor 54g,$5.99,$9.89,Be the first!,China,
Chocolate Waffle Autumn Chestnut Flavor 12pcs 139g,https://www.yamibuy.com/en/p/nestle-chocolate-waffle-autumn-chestnut-flavor-12pcs-139g/1018021751,https://cdn.yamibuy.net/item/07fff6d725c82dc1f31f04d147d02bcd_684x684.webp,NESTLE,$6.99,15,Chocolate Waffle Autumn Chestnut Flavor 12pcs 139g,,,15,Japan,3.8
French Nougat 400g,https://www.yamibuy.com/en/p/french-nougat-classic-pack-400g-international/1018039111,https://cdn.yamibuy.net/item/bc28454d277270f0014af809e7ce7b1e_684x684.webp,Sugar & Spice,,1,French Nougat 400g,$37.99,$38.99,1,Taiwan,5
Tropical Fruit Lollipop 20 Pieces 200g,https://www.yamibuy.com/en/p/alpenliebe-tropical-fruit-lollipop-20-pieces-200g/1018007321,https://cdn.yamibuy.net/item/491b60fd0e726d30d5baa4406fe20494_684x684.webp,ALPENLIEBE,$3.29,6,Tropical Fruit Lollipop 20 Pieces 200g,,,6,China,4.8
Chocolate Valentine Edition 10pcs,https://www.yamibuy.com/en/p/royce-petit-gift-sweet-quatre-valentines-edition-10pcs/1018037391,https://cdn.yamibuy.net/item/9ddbb1d1723f42fb421bf98013278a6e_684x684.webp,ROYCE,$15.99,,Chocolate Valentine Edition 10pcs,,,Be the first!,Japan,
AN AN Mixed Jelly Canby 130g,https://www.yamibuy.com/en/p/an-an-jelly-canby-mix-119g/1018030111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,AN-AN,$2.19,16,AN AN Mixed Jelly Canby 130g,,,16,Japan,4.2
Fruit Flavored Lollipop For Healthy Teeth 8g,https://www.yamibuy.com/en/p/fujiya-fruit-flavored-lollipop-for-healthy-teeth-8g/1018030651,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,FUJIYA,$0.69,2,Fruit Flavored Lollipop For Healthy Teeth 8g,,,2,Japan,5
Chocolate Valentines Edition 10pc,https://www.yamibuy.com/en/p/mary-s-ma-petite-minette-chocolate-valentines-edition-10pcs/1018037281,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARY'S,$25.99,4,Chocolate Valentines Edition 10pc,,,4,Japan,4
Chocolate Wafer Strawberry Flavor 10pc,https://www.yamibuy.com/en/p/chocolate-strawberry-flavor-10pcs/1018040861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NESTLE,$5.99,11,Chocolate Wafer Strawberry Flavor 10pc,,,11,Japan,5
Peanut Toffee Original Flavor 270g,https://www.yamibuy.com/en/p/lung-ching-peanut-toffee-original-270g/1018031041,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUNG CHING,$5.99,4,Peanut Toffee Original Flavor 270g,,,4,Taiwan,5
Almond Chocolate,https://www.yamibuy.com/en/p/lotte-almond-chocolate/1018013131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LOTTE Japan,$4.49,11,Almond Chocolate,,,11,Japan,4.5
Chocolate Valentine Edition 12pcs,https://www.yamibuy.com/en/p/mary-s-ma-petite-minette-chocolate-valentines-edition-12pcs/1018037291,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARY'S,,,Chocolate Valentine Edition 12pcs,$33.99,$36.99,Be the first!,Japan,
Christmas Fugashi 125g,https://www.yamibuy.com/en/p/christmas-fugashi-125g/1018044871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YAOKIN,$5.49,2,Christmas Fugashi 125g,,,2,Japan,5
【Editor's Pick】Kitkat Mixed Flavor 6 Packs (Milk+Green Tea+Strawberry+Dark Matcha+Matcha ),https://www.yamibuy.com/en/p/value-pack-kitkat-mixed-flavor-6-packs-milk-green-tea-strawberry-dark-matcha-matcha/1018030601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NESTLE,,3,【Editor's Pick】Kitkat Mixed Flavor 6 Packs (Milk+Green Tea+Strawberry+Dark Matcha+Matcha ),$29.99,$41.99,3,Japan,5
Chewing Gum Mixed Flavor 43g,https://www.yamibuy.com/en/p/marukawa-chewing-gum-mix-43g/1018029661,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARUKAWA,$1.29,1,Chewing Gum Mixed Flavor 43g,,,1,Japan,5
WANTWANT Chocolate Jelly 132g,https://www.yamibuy.com/en/p/wantwant-chocolate-jelly-132g/1018018941,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,$1.99,3,WANTWANT Chocolate Jelly 132g,,,3,Taiwan,5
ENLIEN Raw Brown Sugar Caramel 100g,https://www.yamibuy.com/en/p/enlien-raw-brown-sugar-caramel-100g/1018032121,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,EASE TASTE,,10,ENLIEN Raw Brown Sugar Caramel 100g,$0.99,$1.89,10,Taiwan,4.9
Tofu Filled Matcha Chocolate 50g,https://www.yamibuy.com/en/p/tofu-filled-matcha-chocolate-50g/1018038331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Matchall,$7.99,4,Tofu Filled Matcha Chocolate 50g,,,4,China,5
【Halloween Exclusive】Matsuo Seika Halloween Limited Chocolate Jar 40pcs,https://www.yamibuy.com/en/p/358380/1018043951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TIROL,,6,【Halloween Exclusive】Matsuo Seika Halloween Limited Chocolate Jar 40pcs,$12.99,$15.99,6,Japan,5
Chocolate Valentines Edition 9pcs,https://www.yamibuy.com/en/p/mary-s-ma-petite-minette-chocolate-valentines-edition-9pcs/1018037311,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARY'S,$29.99,3,Chocolate Valentines Edition 9pcs,,,3,Japan,5
Yogurt Beans 30g,https://www.yamibuy.com/en/p/bestore-yogurt-beans-30g/1018026871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BESTORE,,9,Yogurt Beans 30g,$7.29,$7.89,9,China,4.29
Stone Pot Peanut Snack 500g,https://www.yamibuy.com/en/p/wanglaowu-stone-pot-peanut-crisp-500g/1018031891,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANGLAOWU,$7.99,,Stone Pot Peanut Snack 500g,,,Be the first!,China,
Healthy Snack Value Set 420g,https://www.yamibuy.com/en/p/healthy-snack-value-set/1018027361,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Yami,,,Healthy Snack Value Set 420g,$14.99,$18.56,Be the first!,United States,
Milk Tea QQ Chocolate Strawberry Milk Tea Flavor 40g,https://www.yamibuy.com/en/p/strawberry-milk-tea-qq-soft-candy-40g/1018039751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUNYA FOODS,$2.49,5,Milk Tea QQ Chocolate Strawberry Milk Tea Flavor 40g,,,5,Taiwan,4.8
Assorted Cookie Tin,https://www.yamibuy.com/en/p/little-bear-series-tin-gift-box/1018040151,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ROYCE,$32.99,2,Assorted Cookie Tin,,,2,Japan,5
Coffee Bean Filled Matcha Chocolate 55g,https://www.yamibuy.com/en/p/coffee-bean-filled-matcha-chocolate-50g/1018038321,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Matchall,$7.99,5,Coffee Bean Filled Matcha Chocolate 55g,,,5,China,4.6
Almond Nougat 80g,https://www.yamibuy.com/en/p/zest-nova-almond-nougat-80g/1018028881,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Zest Nova,$2.99,2,Almond Nougat 80g,,,2,China,4.5
Chocolate Roll Gift Set 4 Flavors 312g,https://www.yamibuy.com/en/p/imei-chocolate-roll-gift-set-4-flavors-312g/1018035601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,IMEI,,2,Chocolate Roll Gift Set 4 Flavors 312g,$12.99,$13.99,2,Taiwan,5
LIJIANG Rose Jelly 150g,https://www.yamibuy.com/en/p/lijiang-snow-mountain-farm-rose-jelly-150g/1018019731,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Snow Mountain Farm,$4.49,10,LIJIANG Rose Jelly 150g,,,10,China,4
77 Chocolate Nougat 28g,https://www.yamibuy.com/en/p/77-chocolate-nougat-28g/1018038661,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUNYA FOODS,$2.49,4,77 Chocolate Nougat 28g,,,4,Taiwan,4.5
Chocolate Wafer Macadamia Nuts Flavor,https://www.yamibuy.com/en/p/chocolate-wafer-macadamia-nuts/1018040181,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ROYCE,$13.99,,Chocolate Wafer Macadamia Nuts Flavor,,,Be the first!,Japan,
Peanut with salted caramel 38g,https://www.yamibuy.com/en/p/chocolate-ball-with-salted-caramel-38g/1018040811,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MORINAGA,$2.09,3,Peanut with salted caramel 38g,,,3,Japan,5
Pikachu Gummy Tropical Fruit & Soda Flavor 56g,https://www.yamibuy.com/en/p/kanro-pikachu-gummy-tropical-fruit-soda-flavor-56g/1018032201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$3.79,1,Pikachu Gummy Tropical Fruit & Soda Flavor 56g,,,1,Japan,5
Vitamin C Gummy Grape Flavor 56g,https://www.yamibuy.com/en/p/kanro-vitamin-c-gummy-grape-flavor-56g/1018028841,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$3.29,5,Vitamin C Gummy Grape Flavor 56g,,,5,Japan,4.2
Veil Chocolate Valentines Edition 3pcs,https://www.yamibuy.com/en/p/mary-s-ma-petite-minette-veil-chocolate-valentines-edition-3pcs/1018037331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARY'S,$15.99,1,Veil Chocolate Valentines Edition 3pcs,,,1,Japan,3
Galaxy Lollipops Universe Designs Gift Pack 10 Pieces,https://www.yamibuy.com/en/p/sparko-sweets-galaxy-lollipops-universe-designs-gift-pack-10-pieces/1018006791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SPARKO SWEETS,$26.99,2,Galaxy Lollipops Universe Designs Gift Pack 10 Pieces,,,2,United States,5
Doutor Coffee Bean Dark Chocolate 35g,https://www.yamibuy.com/en/p/kabaya-doutor-coffee-bean-dark-chocolate-35g/1018028761,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KABAYA,$3.29,5,Doutor Coffee Bean Dark Chocolate 35g,,,5,Japan,3.4
Pure Mochi Yogurt 40g,https://www.yamibuy.com/en/p/sugimotoya-pure-mochi-yogurt-40g/1018021411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SUGIMOTOYA,$2.59,5,Pure Mochi Yogurt 40g,,,5,Japan,4.6
77 Rich Chocolate Nougat Milk Flavor 28g,https://www.yamibuy.com/en/p/77-rich-chocolate-nougat-milk-flavor-28g/1018038681,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUNYA FOODS,$2.99,3,77 Rich Chocolate Nougat Milk Flavor 28g,,,3,Taiwan,4.7
Peanut Toffee Seaweed 270g,https://www.yamibuy.com/en/p/lung-ching-peanut-toffee-seaweed-270g/1018031051,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUNG CHING,$5.99,,Peanut Toffee Seaweed 270g,,,Be the first!,Taiwan,
"Black Thunder Almond & Hazelnut, 43g",https://www.yamibuy.com/en/p/yuraku-black-thunder-almond-hazelnut-43g/1019060531,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YURAKU,$2.49,1,"Black Thunder Almond & Hazelnut, 43g",,,1,Japan,3
Galaxy Lollipops Supernova Designs Gift Pack 10 Pieces,https://www.yamibuy.com/en/p/sparko-sweets-galaxy-lollipops-supernova-designs-gift-pack-10-pieces/1018006781,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SPARKO SWEETS,$26.99,4,Galaxy Lollipops Supernova Designs Gift Pack 10 Pieces,,,4,United States,2.8
Fruit Gummy 27g,https://www.yamibuy.com/en/p/plenty-of-gumi-no-shiro-27g/1018040661,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KASUGAI,$0.89,2,Fruit Gummy 27g,,,2,Japan,2.5
Chocolate Truffles Cappuccino Flavor 175g,https://www.yamibuy.com/en/p/chocolate-truffles-cappuccino-flavor-175g/1018039631,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CUPIDO,$18.99,1,Chocolate Truffles Cappuccino Flavor 175g,,,1,China,5
TAIWAN Honey Flavor Black Tea Milk Caramel 82g,https://www.yamibuy.com/en/p/taiwan-eatea120-honey-flavor-black-tea-milk-caramel-82g/1018020861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,EATEA120,$5.49,2,TAIWAN Honey Flavor Black Tea Milk Caramel 82g,,,Be the first!,Taiwan,1.5
Macadamia Cake 260g,https://www.yamibuy.com/en/p/sns-bs19-nanzao-and-macadamia-cake-260g-bag/1018039131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Sugar & Spice,$34.99,,Macadamia Cake 260g,,,Be the first!,Taiwan,
Brown Sugar Milk Tea QQ Chocolate 40g,https://www.yamibuy.com/en/p/brown-sugar-milk-tea-qq-chocolate-40g/1018039761,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUNYA FOODS,$2.49,,Brown Sugar Milk Tea QQ Chocolate 40g,,,Be the first!,Taiwan,
Grape Flavored Gummy  80g,https://www.yamibuy.com/en/p/welch-s-grape-juice-350ml/1020052341,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASAHI,$2.89,1,Grape Flavored Gummy  80g,,,1,Japan,5
Vitamin C Gummy Mix Fruits Flavor 72g,https://www.yamibuy.com/en/p/kanro-vitamin-c-gummy-mix-fruits-flavor-72g/1018028831,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$3.99,1,Vitamin C Gummy Mix Fruits Flavor 72g,,,1,Japan,3
Galaxy Lollipops Supernova Designs Gift Pack 10 Pieces,https://www.yamibuy.com/en/p/sparko-sweets-galaxy-lollipops-supernova-designs-gift-pack-10-pieces/1018006781,https://cdn.yamibuy.net/item/2c488530bdf0838a8a181ab6fc8807e0_684x684.webp,SPARKO SWEETS,$26.99,4,Galaxy Lollipops Supernova Designs Gift Pack 10 Pieces,,,4,United States,2.8
Fruit Gummy 27g,https://www.yamibuy.com/en/p/plenty-of-gumi-no-shiro-27g/1018040661,https://cdn.yamibuy.net/item/098a118e4d2784e356aea274a334873b_684x684.webp,KASUGAI,$0.89,2,Fruit Gummy 27g,,,2,Japan,2.5
Chocolate Truffles Cappuccino Flavor 175g,https://www.yamibuy.com/en/p/chocolate-truffles-cappuccino-flavor-175g/1018039631,https://cdn.yamibuy.net/item/06d05bf3d39553681cbe62a0ceb585d3_684x684.webp,CUPIDO,$18.99,1,Chocolate Truffles Cappuccino Flavor 175g,,,1,China,5
TAIWAN Honey Flavor Black Tea Milk Caramel 82g,https://www.yamibuy.com/en/p/taiwan-eatea120-honey-flavor-black-tea-milk-caramel-82g/1018020861,https://cdn.yamibuy.net/item/be49d67d1e5fb68b5c7aa4d3eb47837a_684x684.webp,EATEA120,$5.49,2,TAIWAN Honey Flavor Black Tea Milk Caramel 82g,,,2,Taiwan,1.5
"Type Juice Collagen Gummy, Mango Flavor 56g",https://www.yamibuy.com/en/p/type-juice-collagen-gummy-mango-flavor-56g/1018042701,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$2.69,,"Type Juice Collagen Gummy, Mango Flavor 56g",,,Be the first!,Japan,
Original Glutinous Sugar Vegetarian Snack 180g,https://www.yamibuy.com/en/p/original-glutinous-sugar-vegetarian-180g/1018035791,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHENG ZU,$14.99,1,Original Glutinous Sugar Vegetarian Snack 180g,,,1,Taiwan,3
Sweet Tamarind Cake 250g,https://www.yamibuy.com/en/p/taijiqiao-sweet-tamarind-cake-250g/1019030771,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TAIJIQIAO,$4.49,1,Sweet Tamarind Cake 250g,,,1,China,3
Coffee Drops-Latte 28g,https://www.yamibuy.com/en/p/dandy-coffee-drops-latte-28g/1018018661,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DANDY,$2.49,,Coffee Drops-Latte 28g,,,Be the first!,Hong Kong,
Galaxy Lollipops Northern Lights Designs Gift Pack 10 Pieces  170g,https://www.yamibuy.com/en/p/sparko-sweets-galaxy-lollipops-northern-lights-designs-gift-pack-10-pieces-170g/1018013551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SPARKO SWEETS,$26.99,1,Galaxy Lollipops Northern Lights Designs Gift Pack 10 Pieces  170g,,,1,United States,3
77 Chocolate Nougat Low Sugar 21g,https://www.yamibuy.com/en/p/77-chocolate-nougat-light-21g/1018038671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUNYA FOODS,$2.49,,77 Chocolate Nougat Low Sugar 21g,,,Be the first!,Taiwan,
Paw-shape Gummy Original Flavor 30g,https://www.yamibuy.com/en/p/senjaku-paw-shape-gummy-original-flavor-30g/1018029871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SENJAKU,,,Paw-shape Gummy Original Flavor 30g,$2.29,$2.59,Be the first!,Japan,
Kenko Nodoame Ume 90g,https://www.yamibuy.com/en/p/kenko-nodoame-ume-90g/1018046631,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KANRO,$3.69,2,Kenko Nodoame Ume 90g,,,2,Japan,4.5
Fluffy Beauty Fruity Rose Flavor 60g,https://www.yamibuy.com/en/p/fluffy-beauty-fruity-rose-flavor-60g/1018041211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Kracie,$3.49,4,Fluffy Beauty Fruity Rose Flavor 60g,,,4,Japan,5
