Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category
HUAWEN Spiced Tofu Snack Spicy Flavor 108g,HUA WEN FOOD,167,2.69,10 Options,Mainland China,4.6,Yami,Dried Fruit
Hawthorn Candy 500g,HONG LUO FOODS,100,7.29,No,Mainland China,3.3,Yami,Dried Fruit
WL Hot Strip Mini 321g,WEILONG,74,4.99,No,Mainland China,4.7,Yami,Dried Fruit
Spicy Strip 100g,WEILONG,10,1.99,No,Mainland China,4.7,Yami,Dried Fruit
GENJI  Extra Hot Spicy Beancurd Slice 26g,Genji Food,85,0.59,No,Mainland China,4.6,Yami,Dried Fruit
Spicy Gluten Snack 58g,TXFOOD,125,1.29,No,Mainland China,4.7,Yami,Dried Fruit
Coconut Slices 80g,NANGUO,4,2.49,No,Mainland China,4.5,Yami,Dried Fruit
HUAWEN Spiced Tofu Snack Numb Spicy Flavor 108g  [Packaging May Vary],HUA WEN FOOD,117,1.99,10 Options,Mainland China,4.7,Yami,Dried Fruit
Preserved Plum 135g,TEN WOW,9,4.59,No,Mainland China,4.3,Yami,Dried Fruit
Stinky Tofu Snack 128g,HUOGONGDIAN,120,3.99,No,Mainland China,3.9,Yami,Dried Fruit
Hamburger Hawthorn 200g,FARMER'S GRANGE,3,5.89,No,Mainland China,4.3,Yami,Dried Fruit
"Real Fruit Yoyos Mango,Real Fruit Yoyos 100g",Bear,0,5.99,No,Mainland China,0.0,Yami,Dried Fruit
Preserved Plum 88g,FARMER'S GRANGE,82,2.99,No,Mainland China,4.7,Yami,Dried Fruit
Changsha Stinky Tofu Garlic Flavor 20pcs,PENGJIXUAN,120,5.89,No,Mainland China,4.1,Yami,Dried Fruit
GENJI  Classic Spicy Beancurd Slice 148g,Genji Food,89,1.99,3 Options,Mainland China,4.6,Yami,Dried Fruit
Spicy Strip 200g,WEILONG,6,3.29,No,Mainland China,4.8,Yami,Dried Fruit
Qili Spicy Tofu 120g,SANRIYUE,90,3.49,No,Mainland China,4.6,Yami,Dried Fruit
QQ Bean Curd Beef Flavor 25g*20pc,GAGAZUI,57,5.89,3 Options,Mainland China,4.2,Yami,Dried Fruit
Bean Curd Beef Flavor 60g,JOYTOFU,73,1.29,3 Options,Mainland China,4.0,Yami,Dried Fruit
Mini Sweet Potato 150g,NEW HEALTH,55,2.69,No,Mainland China,4.0,Yami,Dried Fruit
Milky Jujube Cocoa Flavor 150g,Yu Cake,49,11.99,4 Options,United States,4.5,Yami,Dried Fruit
Spiced Vegetarian Beef 108g,WUXIANZHAI,73,2.39,No,Unclear,4.5,Yami,Dried Fruit
Crisp Jujube 35g,BESTORE,58,2.19,No,Mainland China,4.6,Yami,Dried Fruit
Spicy Gluten La Tiao Lamb 150g,TXFOOD,73,1.49,No,Mainland China,3.6,Yami,Dried Fruit
ZHANGQI LONG Vegetarian Meat Chicken Sauce 102g,ZHANGQILONG,161,1.69,3 Options,Mainland China,4.7,Yami,Dried Fruit
Konjac Snack Spicy Flavor 18g*20,JINZAI,42,5.99,2 Options,Mainland China,4.8,Yami,Dried Fruit
La Zhen Dou Spicy Flavor 65g,DONGDONG,69,1.49,2 Options,Mainland China,4.4,Yami,Dried Fruit
Konjac Neza version 350g,WEILONG,49,6.49,No,Mainland China,4.9,Yami,Dried Fruit
TECHANG FOOD Tofu Cake Black Peeper Flavor 115g,TE CHANG FOOD,38,1.69,No,Taiwan,4.2,Yami,Dried Fruit
Spicy Gluten La Tiao Steak 150g,TXFOOD,54,1.49,No,Mainland China,3.9,Yami,Dried Fruit
Plum piece 80g,UME HOUSE,9,4.69,No,Mainland China,4.6,Yami,Dried Fruit
TAIWAN Plum King 100g,ZHEN WEI DE JI,26,3.49,No,Unclear,4.5,Yami,Dried Fruit
Xiao Mian Jin 280g,WEILONG,119,4.99,2 Options,Mainland China,4.4,Yami,Dried Fruit
Hi Konjac Snack Spicy flavor 18g*20,JINZAI,23,5.99,No,Mainland China,4.7,Yami,Dried Fruit
LAMSHENGKEE Haw Flakes 310g,LAM SHENG KEE,57,2.69,No,Taiwan,4.4,Yami,Dried Fruit
Bean Curd Duck Flavor 90g,JOYTOFU,43,1.49,3 Options,Mainland China,4.2,Yami,Dried Fruit
Yuba Bean Curd Spicy Flavor 10 Bags 150g,DONGDONG,33,2.99,2 Options,Mainland China,4.8,Yami,Dried Fruit
Guangao Plum 132g,HAOWEIJIA,53,2.29,No,Mainland China,4.4,Yami,Dried Fruit
Fish Tofu Cake Cumin Flavor 100g,YANTING FISHERMAN,39,2.99,No,Mainland China,4.3,Yami,Dried Fruit
TECHANG FOOD Spiced Xiaoding 110g,TE CHANG FOOD,13,1.99,No,Taiwan,3.9,Yami,Dried Fruit
QQ Bean Curd Spicy Flavor 25g*20pc,GAGAZUI,56,5.89,3 Options,Mainland China,4.0,Yami,Dried Fruit
Spicy Egg Tofu 250g,SHUDAOXIANG,41,3.89,No,Mainland China,4.0,Yami,Dried Fruit
Raisins 150g,DALI&PROCESS,30,2.69,No,Mainland China,4.8,Yami,Dried Fruit
Spiced Fish Tofu Snack Spicy 440g,TXFOOD,29,5.69,4 Options,Mainland China,4.7,Yami,Dried Fruit
XIANGE Spicy Gluten La Tiao Chicken 150g Famous Chinese Special Snack,TXFOOD,43,1.69,No,Mainland China,3.6,Yami,Dried Fruit
DAO HUA CUN Vegetarian Diet The Steak HOT 560g,daohuacun,48,5.89,2 Options,Mainland China,4.3,Yami,Dried Fruit
Bean Curd Spicy Flavor 90g,JOYTOFU,33,1.49,3 Options,Mainland China,4.2,Yami,Dried Fruit
Spicy Gluten Snack 69g,TXFOOD,22,1.29,No,Mainland China,3.8,Yami,Dried Fruit
TECHANG FOOD Tofu Cake Vegetarian Flavor 115g,TE CHANG FOOD,19,1.69,No,Taiwan,4.3,Yami,Dried Fruit
Crystal Lemon Slice 65g,BE & CHEERY,21,1.79,No,Mainland China,4.8,Yami,Dried Fruit
Vegetarian beef 160g,SHIGUANGYOURAN,17,1.59,No,Mainland China,4.6,Yami,Dried Fruit
Spicy Gluten Snack Beef Flavor 109g,TXFOOD,29,2.39,No,Mainland China,4.0,Yami,Dried Fruit
JINGDUIGU Soybean Strips (Hotpot Flavor) 168g,Jinduigu Food,23,3.29,No,Mainland China,4.7,Yami,Dried Fruit
Spiced Fish Tofu Snack 440g,TXFOOD,27,5.69,4 Options,Mainland China,4.4,Yami,Dried Fruit
Hollow Hawthorn 110g,SYZ,6,2.99,No,Mainland China,5.0,Yami,Dried Fruit
HAO BA SHI Fish Tofu Spicy Flavor 160g,HUIJIFOOD,8,3.99,2 Options,Mainland China,3.9,Yami,Dried Fruit
La Zhen Dou Garlic Flavor 65g,DONGDONG,43,1.49,2 Options,Mainland China,4.2,Yami,Dried Fruit
Spicy Dongpo Vegetarian Jerky 80g,SANYO FOODS,14,3.99,2 Options,Japan,4.6,Yami,Dried Fruit
Bean Curd Lamb Flavor 60g,JOYTOFU,38,1.29,3 Options,Mainland China,4.1,Yami,Dried Fruit
Spicy Tofu Roll 100g,WEILONG,5,1.99,No,Mainland China,5.0,Yami,Dried Fruit
Gluten Rolls (Spicy Flavor)120g,DONGDONG,11,2.99,No,Mainland China,4.6,Yami,Dried Fruit
YI-MENG Commune Preserved Hawthom 100g,YI-MENG RED FARM,10,3.29,No,Mainland China,4.8,Yami,Dried Fruit
Preserved Plum 300g,MEIYUAN,11,4.79,7 Options,Taiwan,4.6,Yami,Dried Fruit
Seedless Chan Pui Mui 118g,yifen,25,9.39,No,Mainland China,4.5,Yami,Dried Fruit
SMXZ Roasted Noodle 100g,SHIMOXIAOZHEN,8,1.29,No,Mainland China,4.4,Yami,Dried Fruit
Small Sweet Potato 100g,BESTORE,10,2.29,No,Mainland China,4.6,Yami,Dried Fruit
Mango Fruit Chips 50g,PARADISE GREEN,12,2.89,No,Thailand,4.3,Yami,Dried Fruit
Preserved Olive 230g,TEN WOW,3,5.49,No,Mainland China,5.0,Yami,Dried Fruit
Mushroom Crisp Seaweed Flavor 40g,GUZIGUZI,8,3.69,No,Mainland China,4.9,Yami,Dried Fruit
Changsha Stinky Tofu Garlic Flavor 120g,WULAMA,5,3.49,3 Options,Mainland China,3.4,Yami,Dried Fruit
Spicy Bean Curd Snacks 206g,JOYTOFU,4,3.99,No,Mainland China,4.5,Yami,Dried Fruit
DACHIXIONG Stick Diyu Spicy Flavor 60g,LIRAY,5,1.69,2 Options,Mainland China,4.8,Yami,Dried Fruit
SOY SAUCE MEAT 108g,WUXIANZHAI,24,2.49,No,Mainland China,4.2,Yami,Dried Fruit
Spicy Veggie Sausage 18g*20pcs,TXFOOD,7,6.29,No,Mainland China,3.4,Yami,Dried Fruit
Bean Curd Lanhuagan Hot Spicy Flavor 85g,XIANGXIANGZUI,2,1.29,3 Options,Mainland China,4.0,Yami,Dried Fruit
Date Palm 128g,ZHONGJIANGHONG,2,4.39,No,Mainland China,5.0,Yami,Dried Fruit
Skin of Tofu Spicy Flavor 100g,BOMB HEAD,7,2.29,2 Options,Mainland China,3.7,Yami,Dried Fruit
Genji Spicy Slice 200g,Genji Food,2,1.99,3 Options,Mainland China,5.0,Yami,Dried Fruit
GENJI  Spicy Beancurd Rib 28g,Genji Food,35,0.49,3 Options,Mainland China,4.3,Yami,Dried Fruit
Konjac Snack Spicy Flavor 150g,BESTORE,5,4.39,2 Options,Mainland China,4.8,Yami,Dried Fruit
Lemon Ginger 170g,TSH,4,4.89,No,United States,3.5,Yami,Dried Fruit
Fish Tofu Cake-Spicy 85g,YANTING FISHERMAN,30,2.29,No,Mainland China,4.5,Yami,Dried Fruit
Skin of Tofu Garlic Flavor 100g,BOMB HEAD,8,2.29,2 Options,Mainland China,3.4,Yami,Dried Fruit
Spicy Gluten(Square Shape )149g,SHUDAOXIANG,6,2.29,No,Mainland China,4.3,Yami,Dried Fruit
Original Hawthorn 350g,YIMU,10,5.59,No,Mainland China,4.8,Yami,Dried Fruit
Spicy Gluten Snack 120g,BESTORE,5,4.29,No,Mainland China,4.2,Yami,Dried Fruit
Seedless Q Plum Original 40g,Ume Tonya,4,2.99,3 Options,Mainland China,3.5,Yami,Dried Fruit
Bried Beancurd Garlic Strip Black Pepper Flavor 120g,TZS,3,1.99,No,Taiwan,2.3,Yami,Dried Fruit
Vegetarian Honey Sauce 200g,SZG,27,4.99,2 Options,Taiwan,4.8,Yami,Dried Fruit
Salted Tofu 150g,FANGJIE,3,1.89,No,Mainland China,4.3,Yami,Dried Fruit
Beancurd Original Flavor 20pcs,XIANGXIANGZUI,4,6.29,No,Mainland China,4.0,Yami,Dried Fruit
Baked Gluten Spicy Flavor 200g,BESTORE,0,2.89,No,Mainland China,0.0,Yami,Dried Fruit
Hawthorn Bites 160g,OSAY,1,2.69,No,Mainland China,5.0,Yami,Dried Fruit
Fish Tofu-BBQ 170g,BESTORE,26,3.79,No,Mainland China,4.1,Yami,Dried Fruit
Vegetable Steak Hot&Spicy Flavor 440g,KOUSHUIWA,24,7.49,3 Options,Mainland China,4.3,Yami,Dried Fruit
Long Tea Prune 200g,MEIYUAN,1,3.39,7 Options,Taiwan,4.0,Yami,Dried Fruit
Shredded Mushroom Hot Spicy Flavor 45g,SenLinJia,1,1.09,No,Mainland China,4.0,Yami,Dried Fruit
LYF FIve Colors Raisins 42g,yifen,22,1.99,No,Mainland China,4.3,Yami,Dried Fruit
DACHIXIONG Slices Renjian Spicy Flavor 60g,LIRAY,9,1.69,2 Options,Mainland China,4.4,Yami,Dried Fruit
Beancurd BBQ Flavor 100g,XIANGXIANGZUI,21,1.99,No,Unclear,4.5,Yami,Dried Fruit
Fish Tofu Cake-Crab Flavor 85g,YANTING FISHERMAN,19,2.29,No,Mainland China,3.8,Yami,Dried Fruit
SANYANG Dongpo Vegetarian Jerky 80g,SANYO FOODS,16,3.99,2 Options,Japan,4.4,Yami,Dried Fruit
Plum Milk Flavor 108g,yifen,4,3.49,No,Mainland China,5.0,Yami,Dried Fruit
Bean Curd (Five Spices) 100g,ZUMING,19,1.89,4 Options,Mainland China,4.1,Yami,Dried Fruit
Candied Plum 120g,UME HOUSE,4,4.59,No,Mainland China,5.0,Yami,Dried Fruit
Enluen Cola Plum 100g,EASE TASTE,15,1.59,No,Taiwan,4.5,Yami,Dried Fruit
Brown Sugar Tangerine Peel 80g,JIGONG,5,3.59,No,Mainland China,4.8,Yami,Dried Fruit
You Do Bean Curd String Spicy Hot Flavor 70g,KOU SHOW,14,1.89,3 Options,Mainland China,4.4,Yami,Dried Fruit
DaXi Anka Flavor Bean Curd 150g,YUXIANG,3,1.49,5 Options,Taiwan,3.0,Yami,Dried Fruit
Changsha Stinky Tofu Cumin Flavor 5packs 120g,WULAMA,11,3.49,3 Options,Mainland China,4.4,Yami,Dried Fruit
Spiced Fish Tofu Snack BBQ 440g,TXFOOD,16,5.69,4 Options,Mainland China,4.2,Yami,Dried Fruit
Fried Tofu Skin Garlic Flavor 80g,LIAO HSIN LAN,21,2.49,No,Taiwan,3.3,Yami,Dried Fruit
SMXZ Roasted gluten spicy barbecue flavor 100g,SHIMOXIAOZHEN,8,1.29,No,Mainland China,4.8,Yami,Dried Fruit
Vegetarian Meat Cumin Tripe Flavor 100g,WUXIANZHAI,12,2.39,No,Mainland China,4.4,Yami,Dried Fruit
TAIWAN Arbutus With Sugar 110g,ZHEN WEI DE JI,16,2.69,No,Taiwan,3.9,Yami,Dried Fruit
100% Natural Jackfruit Chips 40g,GREENDAY,10,2.49,No,Tailand,4.2,Yami,Dried Fruit
Heart Shaped Date 500g,LAM SHENG KEE,10,4.99,No,Taiwan,3.6,Yami,Dried Fruit
Mei Huang 113g,FARMER'S GRANGE,7,5.89,No,Mainland China,5.0,Yami,Dried Fruit
Mushroom Crisp Spicy 40g,GUZIGUZI,13,3.69,No,Mainland China,4.5,Yami,Dried Fruit
Vegeterian Meat Snack Spicy Flavor,ZHANGQILONG,4,5.99,No,Mainland China,4.8,Yami,Dried Fruit
Salted Dark Plum 160g,TEN WOW,1,4.39,No,Mainland China,5.0,Yami,Dried Fruit
Changsha Stinky Tofu Soy Sauce Flavor 120g,WULAMA,7,3.49,3 Options,Mainland China,4.4,Yami,Dried Fruit
Crispy Sweet Potato Cheese Flavor 300g,YIMUDIGGUA,7,4.29,No,Mainland China,5.0,Yami,Dried Fruit
Mushroom Crisp Original Flavor 40g,GUZIGUZI,12,3.69,No,Mainland China,3.9,Yami,Dried Fruit
Spiced Traditional Tofu 130g,CHUAN REN XIAO PIN,11,2.29,No,Mainland China,4.4,Yami,Dried Fruit
Spricy BeanCurd Strip Sweet Spicy Flavor 90g,Shi Guang You Wei,6,4.39,No,Mainland China,4.5,Yami,Dried Fruit
Lotus Root with Bean Curd Spicy Flavor 150g,BESTORE,4,4.99,No,Mainland China,4.5,Yami,Dried Fruit
Stinky Tofu Spicy Flavor 108g,HUOGONGDIAN,2,3.29,2 Options,Mainland China,4.0,Yami,Dried Fruit
Rock Candy Hawthorn 100g,BESTORE,1,2.29,No,Mainland China,5.0,Yami,Dried Fruit
TENGXIN Fish Toufu Halogen Flavor 440g,HAIXIN,1,5.89,No,Mainland China,5.0,Yami,Dried Fruit
Bean Curd (Pork) 100g,ZUMING,10,1.89,4 Options,Mainland China,3.3,Yami,Dried Fruit
Hawthorn Roll 228g,BE & CHEERY,6,2.39,No,Mainland China,4.2,Yami,Dried Fruit
Brown Sugar Tangerine Peel 80g,JIGONG,5,3.59,No,Mainland China,4.8,Yami,Dried Fruit
Tofu Roll Spicy 100g,ZUMING,51,1.89,4 Options,Mainland China,4.3,Yami,Dried Fruit
Beef Jerky BBQ Flavor 520g,TXFOOD,37,5.89,2 Options,Mainland China,4.6,Yami,Dried Fruit
Beancurd BBQ Flavor 20pcs,XIANGXIANGZUI,29,6.49,2 Options,Mainland China,4.3,Yami,Dried Fruit
Vegan Tripes Spicy Flavor 360g,MOLEDUO,24,4.99,No,Mainland China,4.2,Yami,Dried Fruit
Tofu Roll Chicken 100g,ZUMING,32,1.89,4 Options,Mainland China,3.6,Yami,Dried Fruit
XIANGE Spicy Gluten La Tiao Roast Goose 130g Famous Chinese Special Snack,TXFOOD,32,1.69,No,Mainland China,3.4,Yami,Dried Fruit
LIUM Preserved Plum 160g,LIU LIU ORCHARD,30,3.29,4 Options,Mainland China,4.5,Yami,Dried Fruit
Bean Curd BBQ Flavor 90g,JOYTOFU,39,1.49,3 Options,Mainland China,4.3,Yami,Dried Fruit
GENJI Vegetarian Fish(Beancurd) Hot&Spicy Flavor 20g,Genji Food,24,0.49,2 Options,Mainland China,4.5,Yami,Dried Fruit
Fried Tofu Skin Spicy Sesame Oil Flavor 80g,LIAO HSIN LAN,27,2.49,No,Taiwan,3.7,Yami,Dried Fruit
Bean Curd Artificial BBQ Flavor 440g,KOUSHUIWA,44,6.89,2 Options,Mainland China,4.1,Yami,Dried Fruit
QQ Bean Curd Hot Spicy Flavor 25g*20pc,GAGAZUI,52,5.89,3 Options,Mainland China,4.2,Yami,Dried Fruit
OYTOFU Assorted Flavored Bean Curd 168g,JOYTOFU,41,3.29,No,Mainland China,4.4,Yami,Dried Fruit
NONG FU SHAN ZHUANG Preserved Milk Plum 102g,FARMER'S GRANGE,16,2.49,No,Mainland China,4.4,Yami,Dried Fruit
LAMSHENGKEE Plum Queen 200g,LAM SHENG KEE,24,4.89,No,Taiwan,4.2,Yami,Dried Fruit
Bean Product Hot flavor 75g,QINZONG,28,1.49,No,Mainland China,3.4,Yami,Dried Fruit
Hotstrip 78g,WEILONG,11,1.29,No,Mainland China,4.2,Yami,Dried Fruit
Preserved Big Prunes 170g,TSH,18,5.69,No,United States,3.4,Yami,Dried Fruit
Vegan Tripes Five Spices Flavor 360g,MOLEDUO,29,4.99,No,Mainland China,4.5,Yami,Dried Fruit
Chou Tofu 110g,HU XIANG GONG,24,2.89,No,Mainland China,3.1,Yami,Dried Fruit
Preserved Plum 150g,TEN WOW,10,4.59,No,Mainland China,4.7,Yami,Dried Fruit
Spiced Tofu Roll 100g,ZUMING,48,1.89,4 Options,Mainland China,4.1,Yami,Dried Fruit
Mixed Fruit Chip 200g,FRUIT FOOD,9,2.59,No,Vietnam,4.8,Yami,Dried Fruit
Hawthorn Roll 228g,BE & CHEERY,6,2.39,No,Mainland China,4.2,Yami,Dried Fruit
Taiwan Crystal Sweet Potato 400g,ZYF,6,4.69,No,Taiwan,4.2,Yami,Dried Fruit
Fish Tofu-Spicy 170g New and old packages are sent randomly,BESTORE,37,4.79,No,Mainland China,4.4,Yami,Dried Fruit
Vegetarian Steak BBQ Flavor 440g,KOUSHUIWA,7,7.49,3 Options,Mainland China,5.0,Yami,Dried Fruit
Spicy Noodles 88g,SHUDAOXIANG,5,1.69,No,Mainland China,4.6,Yami,Dried Fruit
Jujube with walnut 500g,NONG FU ZHI JIA,12,12.99,No,Mainland China,4.9,Yami,Dried Fruit
Konjac Snack BBQ Flavor 18g*20,JINZAI,21,5.99,2 Options,Mainland China,4.5,Yami,Dried Fruit
Green Pearl Raisins 140g,yifen,1,2.99,No,Mainland China,5.0,Yami,Dried Fruit
Instant Fruit tea 6pc,WEI BACK,6,16.99,No,Mainland China,4.8,Yami,Dried Fruit
Bazhen Bayberry 230g,FARMER'S GRANGE,3,5.89,No,Mainland China,5.0,Yami,Dried Fruit
Spicy Lettuce 250g,yifen,7,3.69,No,Mainland China,5.0,Yami,Dried Fruit
LIUM Preserved Plum 160g,LIU LIU ORCHARD,20,3.29,4 Options,Mainland China,4.5,Yami,Dried Fruit
Fruit Crisps Durian Flavor 70g,TRYGOODZ,2,4.59,No,Japan,5.0,Yami,Dried Fruit
Hawthorn Haw Stick,QIANGZHEN,1,2.29,No,Mainland China,3.0,Yami,Dried Fruit
DAO HUA CUN Vegetarian Diet The Steak Black Pepper Flavor 560g,daohuacun,3,5.89,2 Options,Mainland China,4.0,Yami,Dried Fruit
Hawthorn Roll,YIDA,13,4.79,No,Mainland China,4.8,Yami,Dried Fruit
HAO BA SHI Fish Tofu BBQ Flavor 80g,HUIJIFOOD,1,1.59,2 Options,Mainland China,5.0,Yami,Dried Fruit
Changsha Stinky Tofu Bean Curd Snack 500g,PENGJIXUAN,18,5.89,No,Mainland China,2.9,Yami,Dried Fruit
Vegetarian Black Pepper Flavor 200g,SZG,17,4.99,2 Options,Taiwan,4.4,Yami,Dried Fruit
Roasted Potato Five-spice Flavor 52g*30,Qiaobiandan,6,10.59,2 Options,Mainland China,4.3,Yami,Dried Fruit
Tak Shing Hong Pres Big Prunes 170g,TSH,0,6.49,No,United States,0.0,Yami,Dried Fruit
Preserved Plum,UME HOUSE,7,4.39,No,Mainland China,4.6,Yami,Dried Fruit
Spicy Konjac Beef Flavor 220g,Kaixiaochai,5,2.99,4 Options,Mainland China,5.0,Yami,Dried Fruit
Bean Curd Suyangrouwan Flavor 85g,XIANGXIANGZUI,2,1.29,2 Options,Mainland China,4.5,Yami,Dried Fruit
Sweet Basil Prune 200g,MEIYUAN,2,3.39,7 Options,Taiwan,5.0,Yami,Dried Fruit
Spicy Tofu 200g,BESTORE,0,3.29,No,Mainland China,0.0,Yami,Dried Fruit
TECHANG FOOD Tofu Cake Garlic Flavor 110g,TE CHANG FOOD,17,1.79,No,Taiwan,4.4,Yami,Dried Fruit
Dry Chinese Jujube 500g,SIHONG,31,5.99,No,Mainland China,4.8,Yami,Dried Fruit
NEDA Preserved Pineapple 52g,DEDA FRAM LIULIU QRCHARD,3,3.69,No,Mainland China,4.0,Yami,Dried Fruit
Fish with bean Curd Artificial BBQ Flavor 440g,KOUSHUIWA,40,7.29,3 Options,Mainland China,4.6,Yami,Dried Fruit
HEFENGYUAN Candied Sweet Potato Slice 150g,HE FENG YUAN,31,1.99,2 Options,Mainland China,3.8,Yami,Dried Fruit
Fried Tofu Skin Katsuobushi Flavor 100g,LIAO HSIN LAN,12,2.49,No,Taiwan,3.5,Yami,Dried Fruit
Hawthorn Strips 228g,BE & CHEERY,9,2.39,No,Mainland China,4.9,Yami,Dried Fruit
Vegetable Steak Five Fragrance Flavor 440g,KOUSHUIWA,12,7.49,3 Options,Mainland China,4.8,Yami,Dried Fruit
Bean Curd Sifangfan Chang sha Flavor 80g,XIANGXIANGZUI,5,1.29,3 Options,Mainland China,4.6,Yami,Dried Fruit
Beef Jerky Chili Peeper Flavor 520g,TXFOOD,22,5.89,2 Options,Mainland China,4.3,Yami,Dried Fruit
XIAOZHUFEIBA Hawthorn Stick with Probiotics 118g,OTHER BRANDS,8,2.29,No,Unclear,5.0,Yami,Dried Fruit
Roasted Gluten Spicy 26g*20,DBXS,9,5.69,No,Mainland China,4.2,Yami,Dried Fruit
Prunes 135g,UME HOUSE,8,4.69,No,Mainland China,4.4,Yami,Dried Fruit
Bang Bang Roll Spicy Flavor 100g,BESTORE,14,2.99,No,Mainland China,4.7,Yami,Dried Fruit
Spicy Snack 90g,THREE SQUIRRELS,5,4.99,No,Mainland China,4.6,Yami,Dried Fruit
Hot Spicy Beancurd Slice 148g,Genji Food,12,1.79,No,Mainland China,4.6,Yami,Dried Fruit
Turkey Beans Slices 68g,Kaixiaochai,20,0.99,No,Mainland China,2.3,Yami,Dried Fruit
Oshaburi Otokoume Sheete 10g,NOBLE,1,1.89,No,Japan,5.0,Yami,Dried Fruit
DAXI Garlic Flavor Tofu Cake 150g,YUXIANG,13,1.49,5 Options,Taiwan,3.8,Yami,Dried Fruit
TECHANG FOOD Tofu Cake Spiced Flavor 110g,TE CHANG FOOD,12,1.79,No,Taiwan,4.7,Yami,Dried Fruit
Vegetarian Meat (Spicy ChickenHI Flavor) 108g,WUXIANZHAI,2,1.99,No,Mainland China,4.0,Yami,Dried Fruit
Sakura Prune 160g,MEIYUAN,7,3.39,7 Options,Taiwan,4.7,Yami,Dried Fruit
Spicy Gluten Snack Chicken Flavor 109g,TXFOOD,13,2.39,No,Mainland China,2.9,Yami,Dried Fruit
Sweet and Crispy Winter Dates 175g,BE & CHEERY,2,6.29,No,Mainland China,5.0,Yami,Dried Fruit
Preserved Rose Plum 108g,FARMER'S GRANGE,6,2.69,No,Mainland China,4.2,Yami,Dried Fruit
Seaweed Crisp Bamboo Shoots Spicy Flavor 160g,BESTORE,16,3.49,No,Mainland China,4.6,Yami,Dried Fruit
WEI CHUAN Organic Red Jujubes 284g,WEIQUAN,6,3.49,No,United States,4.7,Yami,Dried Fruit
Sweet Potato Strips 260g,DANDY,6,2.49,No,Hong Kong,5.0,Yami,Dried Fruit
Golden Pillow Durian Dry 100g,NANGUO,6,15.29,No,Mainland China,5.0,Yami,Dried Fruit
XIANGE Spiced Tofu Snack 500g SS-XG385116,TXFOOD,8,5.89,No,Mainland China,3.1,Yami,Dried Fruit
Spicy Konjac Japanese Pepper Flavor 220g,Kaixiaochai,3,2.99,4 Options,Mainland China,4.7,Yami,Dried Fruit
【Frozen】PMO  Frozen Persimmon 8.5 OZ,PULMUONE,2,4.69,No,Korea,5.0,Yami,Dried Fruit
Jinmei Ginger 160g,FARMER'S GRANGE,1,5.89,No,Mainland China,3.0,Yami,Dried Fruit
Frozen Green Plum 150g,BESTORE,7,4.89,No,Mainland China,3.4,Yami,Dried Fruit
Bean Curd (Chicken) 100g,ZUMING,9,1.89,4 Options,Mainland China,3.6,Yami,Dried Fruit
Spicy Konjac Turkey Flavor 220g,Kaixiaochai,1,2.99,4 Options,Mainland China,5.0,Yami,Dried Fruit
Milk Flavor Plum 210g,yifen,0,5.99,No,Mainland China,0.0,Yami,Dried Fruit
Salted Egg Yolk Flavor Broad Beans 140g,ZHANGDOU,5,4.59,No,Mainland China,4.6,Yami,Dried Fruit
Wugang Marinated Tofu 200g,FANGJIE,4,2.29,No,Mainland China,5.0,Yami,Dried Fruit
Fried Tofu Skin Chili Flavor 100g,LIAO HSIN LAN,9,2.49,No,Taiwan,3.0,Yami,Dried Fruit
Spicy Konjac Spicy Flavor 220g,Kaixiaochai,3,2.99,4 Options,Mainland China,4.3,Yami,Dried Fruit
WL Beancurd Snack Spicy Flavor 186g,WEILONG,21,4.29,No,Mainland China,4.4,Yami,Dried Fruit
Green Pea 105g,WANT WANT,20,1.49,No,Taiwan,5.0,Yami,Dried Fruit
Salted Preserved Plum 135g,TEN WOW,12,4.59,No,Mainland China,5.0,Yami,Dried Fruit
Gravy Tofu Roll 100g,ZUMING,28,1.89,4 Options,Mainland China,3.8,Yami,Dried Fruit
Pres Chuanbei kumquat 170g,TSH,2,5.69,No,United States,4.5,Yami,Dried Fruit
NONG FU SHAN ZHUANG Preserved Snowflake Plum 108g,FARMER'S GRANGE,18,2.69,No,Mainland China,4.9,Yami,Dried Fruit
Vegetarian Meat (Sauce Tripe Flavor) 100g,WUXIANZHAI,12,2.29,No,Mainland China,4.3,Yami,Dried Fruit
DACHIXIONG Slices Diyu Spicy Flavor 60g,LIRAY,13,1.69,2 Options,Mainland China,4.9,Yami,Dried Fruit
TECHANG FOOD Tofu Cake Barbecue Flavor 115g,TE CHANG FOOD,6,1.69,No,Taiwan,3.7,Yami,Dried Fruit
Japanese Plum Cracker 45g,JIGONG,14,2.49,No,Mainland China,4.6,Yami,Dried Fruit
Xiao Zi Shi Guang Hawthorn Chips 150g,KONSAM,15,2.39,No,Mainland China,4.7,Yami,Dried Fruit
Roasted Potato BBQ Flavor 52g*30,Qiaobiandan,11,10.59,2 Options,Mainland China,4.5,Yami,Dried Fruit
Beancurd Beef Flavor 20pcs 520g,XIANGXIANGZUI,21,6.29,No,Mainland China,4.4,Yami,Dried Fruit
Hi Konjac Snack Pickled Pepper Flavor 18g*20,JINZAI,11,5.99,No,Mainland China,4.9,Yami,Dried Fruit
Coconut Soft Candy Jelly 95g,NANGUO,12,2.09,No,Mainland China,4.8,Yami,Dried Fruit
